,Amount of Calcium (Ca),Amount of Magnesium (Mg),Amount of Sodium (Na),Amount of Potassium (K),Total Amount (N+K) (mg/L),Ca Weight (%) (meq/L),Mg Weight (%) (meq/L),Na Weight (%) (meq/L),K Weight (%) (meq/L),Total Amount (Na+K %) (meq/L),Total Weight Amount (Ca + Mg+ Na+K %) (meq/L),Ca Relative Conc (meq%),Mg Relative Conc (meq%),Na+K Relative Conc (meq%),Amount of Chloride (Cl),Amount of Sulfate (SO4),Amount of Carbonate (CO3),Amount of Hydrogencarbonate (HCO3),Cl Weight (%) (meq/L),SO4 Weight (%) (meq/L),CO3 Weight (%) (meq/L),HCO3 Weight (%) (meq/L),Total Amount (CO3+HCO3 %) (meq/L),Total Weight Amount (Cl + SO4+ CO3+HCO3 %) (meq/L),Cl Relative Conc (meq%),SO4 Relative Conc (meq%),CO3 + HCO3 Relative Conc (meq%),ROWID,District LGD Code,Amount of Total Dissolved Solids (TDS),"Amount of Potential of Hydrogen (H+, pH)",Country,State LGD Code,State,District,Year,Surface Water Station,Surface Water Station Latitude,Surface Water Station Longitude,Month
6689,52.5,15.8,37.5,2.27,39.77,2.619891212136334,1.300144003291504,1.6311439756415833,0.05805923576653538,1.6892032114081186,5.609238426835956,46.70671868042084,23.178618991685216,30.114662327893946,50.0,32.67,10.0,161.0,1.4104372355430181,0.6802282002165404,0.3332888948140248,2.6386521568113284,2.971941051625353,5.062606487384912,27.859902582939625,13.43632379707063,58.70377361998975,3456,99,298.0,8.4,India,8,Rajasthan,Dungarpur,2017,Rangeli,23.87277778,74.22361111,2022-06-17
6696,52.91,15.55,36.6,2.23,38.83,2.6403513149358746,1.279572104505246,1.5919965202261854,0.057036165532763826,1.6490326857589492,5.56895610520007,47.41196132737372,22.97687538442676,29.611163288199524,48.0,21.39,2.7,181.0,1.3540197461212975,0.4453652036312151,0.08998800159978669,2.9664350334338536,3.05642303503364,4.855807984786153,27.88454054121598,9.171804260518526,62.943655198265496,3473,99,307.0,8.4,India,8,Rajasthan,Dungarpur,2017,Paderdibadi,23.75944444,74.13222222,2022-03-17
6702,50.5,12.64,23.3,2.45,25.75,2.5200858326263784,1.040115202633203,1.0134841235319705,0.06266305181850734,1.0761471753504779,4.636348210610059,54.35497331411139,22.43393195215471,23.211094733733912,32.0,18.61,12.0,83.8,0.9026798307475317,0.38748230199050554,0.39994667377682974,1.3734102530483807,1.7733569268252105,3.063519059563248,29.465455027272544,12.648274564537788,57.88627040818966,3493,99,234.0,8.8,India,8,Rajasthan,Dungarpur,2017,Paderdibadi,23.75944444,74.13222222,2022-05-17
6733,37.54,10.28,0.31,1.96,2.27,1.8733469734018662,0.8459164780909277,0.013484123531970423,0.05013044145480587,0.0636145649867763,2.7828780164795703,67.3168914450555,30.397181374160237,2.285927180784257,16.61,25.2,0.0,56.33,0.46854724964739064,0.5246939285416841,0.0,0.9232004720073423,0.9232004720073423,1.916441650196417,24.44881374809241,27.378549641096974,48.17263661081062,3568,105,162.0,8.22,India,8,Rajasthan,Jhalawar,2017,Aklera,24.41666667,76.58333333,2022-08-17
6740,25.76,14.11,3.29,2.2,5.49,1.285493288088228,1.1610779674963998,0.1431056981296216,0.05626886285743517,0.19937456098705675,2.6459458165716843,48.58350764543712,43.88139621849069,7.53509613607219,10.65,25.83,0.0,102.79,0.3004231311706629,0.5378112767552261,0.0,1.6846400944014686,1.6846400944014686,2.5228745023273573,11.90796969462896,21.317401093835386,66.77462921153567,3652,105,175.0,8.14,India,8,Rajasthan,Jhalawar,2017,Aklera,24.41666667,76.58333333,2022-10-17
6755,18.56,12.24,8.82,2.71,11.530000000000001,0.9261939218523877,1.0072001645751902,0.3836450630709004,0.06931300833802241,0.4529580714089228,2.386352157836501,38.812122461090894,42.20668610320832,18.981191435700786,20.69,4.0,0.0,60.72,0.583638928067701,0.08328475056217206,0.0,0.9951488134259866,0.9951488134259866,1.6620724920558598,35.11513070923779,5.010897596840378,59.873971693921824,3709,109,122.0,8.06,India,8,Rajasthan,Kota,2017,Barod,25.38333333,76.33333333,2022-08-17
6756,20.3,15.22,7.31,2.23,9.54,1.0130246020260492,1.2524171981073853,0.3179643323183993,0.057036165532763826,0.37500049785116313,2.640442297984597,38.36571633469411,47.43209874585531,14.202184919450591,9.23,27.2,0.0,85.66,0.2603667136812412,0.56633630382277,0.0,1.4038940605742756,1.4038940605742756,2.230597078078287,11.672512092840783,25.38944883361375,62.93803907354546,3711,109,141.0,8.06,India,8,Rajasthan,Kota,2017,Sangod,24.96666667,76.28333333,2022-08-17
6766,30.08,18.624,38.5,4.39,42.89,1.5010729078297318,1.5325241719810738,1.674641148325359,0.11228195815642743,1.7869231064817863,4.820520186292592,31.139230826127708,31.791676266368277,37.06909290750401,51.28,23.0,0.0,118.41,1.4465444287729194,0.4788873157324894,0.0,1.9406385210436607,1.9406385210436607,3.8660702655490695,37.416402947023975,12.386927366527742,50.196669686448296,3736,109,258.0,8.7,India,8,Rajasthan,Kota,2017,Barod,25.38333333,76.33333333,2022-12-17
6767,33.76,19.584,41.66,3.28,44.94,1.6847148061280501,1.6115202633203045,1.8120922140060896,0.08389175916926697,1.8959839731753565,5.192219042623711,32.44691320412277,31.037216459688835,36.515870336188385,46.92,28.0,0.0,186.66,1.3235543018335683,0.5829932539352045,0.0,3.059197587518028,3.059197587518028,4.965745143286801,26.653689700988448,11.74029752057159,61.606012778439954,3737,109,313.0,8.22,India,8,Rajasthan,Kota,2017,Khatoli,25.68333333,76.48333333,2022-12-17
6787,24.8,16.22,8.3,2.74,11.040000000000001,1.2375867059234493,1.3347047932524172,0.3610265332753372,0.07008031101335108,0.4311068442886883,3.0033983434645553,41.206212576378974,44.43981918538235,14.353968238238659,10.65,28.33,0.0,110.21,0.3004231311706629,0.5898642458565836,0.0,1.8062475416284254,1.8062475416284254,2.6965349186556717,11.141080691824884,21.874897364602052,66.98402194357307,3961,109,189.0,7.73,India,8,Rajasthan,Kota,2017,Barod,25.38333333,76.33333333,2022-10-17
6788,37.84,16.99,20.38,3.22,23.599999999999998,1.8883177803283597,1.3980662415140916,0.8864723792953458,0.08235715381860965,0.9688295331139555,4.2552135549564065,44.376569023871355,32.85537196800959,22.768059008119064,35.5,19.17,0.0,162.72,1.001410437235543,0.3991421670692097,0.0,2.6668414842008654,2.6668414842008654,4.067394088505618,24.62044285468946,9.813215989991681,65.56634115531887,3962,109,246.0,7.74,India,8,Rajasthan,Kota,2017,Khatoli,25.68333333,76.48333333,2022-10-17
6789,26.88,13.73,3.79,2.26,6.05,1.3413843006138029,1.1298086813412878,0.16485428447150938,0.057803468208092484,0.22265775267960186,2.693850734634693,49.79430683993354,41.94028521385386,8.26540794621258,14.26,21.67,0.0,104.64,0.40225669957686877,0.4511951361705672,0.0,1.7149600104890521,1.7149600104890521,2.568411846236488,15.661689933656797,17.56708671281464,66.77122335352857,3963,109,179.0,7.66,India,8,Rajasthan,Kota,2017,Sangod,24.96666667,76.28333333,2022-10-17
6793,32.64,19.09,64.08,4.25,68.33,1.628823793602475,1.5708701913186587,2.787298825576338,0.10870121233822702,2.8960000379145647,6.095694022835699,26.720891624490548,25.77016145222943,47.50894692328002,66.4,18.2,12.54,118.18,1.8730606488011283,0.3789456150578829,0.417944274096787,1.9368690179625019,2.354813292059289,4.6068195559183,40.658433135173276,8.22575337406168,51.11581349076505,4012,113,359.0,8.72,India,8,Rajasthan,Sawai Madhopur,2017,Baranwada,26.0,76.66666667,2022-08-17
6814,18.78,5.7,19.8,6.0,25.8,0.937172513598483,0.4690392923266818,0.861244019138756,0.15346053506573226,1.0147045542044884,2.4209163601296533,38.71147839028574,19.374452585448353,41.91406902426589,28.56,6.45,0.0,88.29,0.805641748942172,0.13429666028150247,0.0,1.446997508850138,1.446997508850138,2.3869359180738123,33.752131460332684,5.6263203073284,60.621548232338924,43198,569,132.0,22.14,India,33,Tamil Nadu,Coimbatore,2017,AMBARAMPALAYAM,10.63138889,76.94611111,2022-04-17
6815,98.55,56.91,44.1,11.1,55.2,4.917910075353061,4.6829870397037645,1.9182253153545021,0.2839019898716047,2.202127305226107,11.80302442028293,41.666524614673065,39.67616157479329,18.657313810533655,68.55,34.5,0.0,559.11,1.9337094499294778,0.7183309735987341,0.0,9.163334207421006,9.163334207421006,11.815374630949218,16.366044330615765,6.07962926302088,77.55432640636334,43199,569,651.0,22.71,India,33,Tamil Nadu,Coimbatore,2017,Gandhavayal,11.37416667,76.99222222,2022-04-17
6849,23.7,8.61,24.3,6.3,30.6,1.1826937471929735,0.7084961941987244,1.056981296215746,0.1611335618190189,1.218114858034765,3.1093047994264627,38.03724058867214,22.786321698966677,39.176437712361185,34.92,5.37,0.0,117.12,0.9850493653032439,0.111809777629716,0.0,1.919496525501508,1.919496525501508,3.0163556684344677,32.656936833132114,3.706783613079253,63.63627955378865,43279,569,165.0,22.56,India,33,Tamil Nadu,Coimbatore,2017,AMBARAMPALAYAM,10.63138889,76.94611111,2022-02-17
6850,61.59,11.49,30.0,6.9,36.9,3.0735066620090823,0.9454844682164164,1.3049151805132668,0.17647961532559212,1.481394795838859,5.500385926064357,55.878018439485054,17.189420541131568,26.932561019383385,46.56,21.66,0.0,219.6,1.3133991537376586,0.45098692429416176,0.0,3.599055985315327,3.599055985315327,5.363442063347147,24.487989955428166,8.408535395136079,67.10347464943575,43280,569,303.0,22.74,India,33,Tamil Nadu,Coimbatore,2017,Gandhavayal,11.37416667,76.99222222,2022-02-17
6862,33.18,11.49,18.6,6.6,25.200000000000003,1.655771246070163,0.9454844682164164,0.8090474119182254,0.1688065885723055,0.9778540004905308,3.5791097147771103,46.262098064051,26.416750073706435,27.32115186224256,29.1,9.33,0.0,146.4,0.8208744710860366,0.19426168068626634,0.0,2.399370656876885,2.399370656876885,3.414506808649188,24.040791747923983,5.689304241367677,70.26990401070834,43309,569,186.0,22.05,India,33,Tamil Nadu,Coimbatore,2017,AMBARAMPALAYAM,10.63138889,76.94611111,2022-01-17
6863,104.25,45.99,39.0,7.8,46.8,5.202355406956435,3.7844065007200167,1.6963897346672467,0.19949869558545194,1.8958884302526986,10.88265033792915,47.80412165614416,34.77467696936175,17.42120137449409,64.02,34.44,0.0,497.76,1.8059238363892804,0.7170817023403014,0.0,8.157860233381408,8.157860233381408,10.68086577211099,16.908028571099194,6.713703904159971,76.37826752474085,43310,569,546.0,22.74,India,33,Tamil Nadu,Coimbatore,2017,Gandhavayal,11.37416667,76.99222222,2022-01-17
6898,18.78,8.55,18.0,4.8,22.8,0.937172513598483,0.7035589384900227,0.78294910830796,0.12276842805258581,0.9057175363605459,2.5464489884490513,36.80311358482309,27.629021499407088,35.567864915769825,28.56,5.88,0.0,102.99,0.805641748942172,0.12242858332639293,0.0,1.6879179231676937,1.6879179231676937,2.6159882554362586,30.79684120400679,4.68001272834369,64.52314606764952,43393,569,135.0,20.94,India,33,Tamil Nadu,Coimbatore,2017,AMBARAMPALAYAM,10.63138889,76.94611111,2022-03-17
6910,42.24,5.7,23.7,9.3,33.0,2.107889615250262,0.4690392923266818,1.0308829926054808,0.23786382935188502,1.2687468219573659,3.84567572953431,54.81194368682551,12.196537756018234,32.99151855715625,39.99,6.69,0.0,147.15,1.1280677009873061,0.13929374531523278,0.0,2.4116625147502297,2.4116625147502297,3.679023961052769,30.6621460726911,3.786160318330008,65.5516936089789,43423,569,207.0,23.13,India,33,Tamil Nadu,Coimbatore,2017,AMBARAMPALAYAM,10.63138889,76.94611111,2022-05-17
6952,63.5,32.1,87.0,2.3,89.3,3.1688207994410895,2.641431804155524,3.7842540234884736,0.05882653844186403,3.8430805619303374,9.65333316552695,32.82618288527817,27.362898999366866,39.810918115354966,109.0,61.8,0.0,314.0,3.0747531734837796,1.2867493961855585,0.0,5.146191162973646,5.146191162973646,9.507693732642984,32.339632091083864,13.533769938000127,54.12659797091601,43672,571,558.0,8.2,India,33,Tamil Nadu,Dharmapuri,2017,HOGENAKKAL,12.12111111,77.78194444,2022-12-17
6961,53.0,32.1,66.0,2.2,68.2,2.6448425570138228,2.641431804155524,2.870813397129187,0.05626886285743517,2.927082259986622,8.213356621155969,32.20172554301655,32.16019863732353,35.63807581965992,83.0,62.4,42.0,189.0,2.3413258110014104,1.2992421087698842,1.399813358218904,3.097548184082864,4.497361542301768,8.137929462073062,28.77053459252987,15.96526628579199,55.26419912167814,43804,571,480.0,8.3,India,33,Tamil Nadu,Dharmapuri,2017,HOGENAKKAL,12.12111111,77.78194444,2022-11-17
6982,59.44,9.48,48.6,7.8,56.4,2.9662158790358797,0.7800864019749023,2.113962592431492,0.19949869558545194,2.3134612880169443,6.0597635690277265,48.94936650988516,12.873215152518982,38.17741833759585,79.96,17.34,0.0,205.98,2.2555712270803947,0.36103939368701593,0.0,3.3758358463353875,3.3758358463353875,5.992446467102798,37.640239916417784,6.024908118396087,56.334851965186125,43871,573,338.0,14.6,India,33,Tamil Nadu,Erode,2017,SAVANDAPUR,11.52138889,77.51,2022-04-17
6983,62.56,28.46,21.8,2.8,24.6,3.1219122710714107,2.3419049578276074,0.9482383645063072,0.07161491636400838,1.0198532808703156,6.4836705097693335,48.15038435971475,36.12004888741523,15.729566752870026,156.12,3.88,0.0,107.9,4.40394922425952,0.08078620804530691,0.0,1.7683886193785239,1.7683886193785239,6.253124051683351,70.42798428209609,1.2919335579718612,28.280082159932057,43872,573,362.0,14.36,India,33,Tamil Nadu,Erode,2017,THENGUMARAHADA,11.57277778,76.91916667,2022-04-17
7033,60.02,13.4,47.0,10.0,57.0,2.9951594390937673,1.1026537749434273,2.044367116137451,0.2557675584428871,2.300134674580338,6.397947888617533,46.81437691017144,17.234491342218302,35.95113174761026,73.7,24.24,0.0,234.24,2.078984485190409,0.5047055884067627,0.0,3.838993051003016,3.838993051003016,6.422683124600187,32.36940768924866,7.858173579724606,59.77241873102675,43979,573,344.0,14.74,India,33,Tamil Nadu,Erode,2017,SAVANDAPUR,11.52138889,77.51,2022-02-17
7034,66.34,17.24,18.6,4.0,22.6,3.310544438345227,1.4186381403003496,0.8090474119182254,0.10230702337715485,0.9113544352953802,5.640537013940957,58.692008051059666,25.150763780010532,16.1572281689298,135.78,5.36,0.0,87.84,3.8301833568406205,0.11160156575331058,0.0,1.439622394126131,1.439622394126131,5.381407316720062,71.17438118724482,2.073836065271698,26.751782747483478,43980,573,322.0,14.04,India,33,Tamil Nadu,Erode,2017,THENGUMARAHADA,11.57277778,76.91916667,2022-02-17
7049,47.38,13.4,45.4,6.0,51.4,2.364389440590848,1.1026537749434273,1.9747716398434103,0.15346053506573226,2.1282321749091424,5.595275390443417,42.25689131636242,19.706872280616086,38.0362364030215,65.96,26.16,0.0,204.96,1.8606488011283495,0.5446822686766053,0.0,3.359118919627639,3.359118919627639,5.764449989432594,32.277993642746424,9.448989403587825,58.27301695366575,44019,573,308.0,15.42,India,33,Tamil Nadu,Erode,2017,SAVANDAPUR,11.52138889,77.51,2022-01-17
7050,82.14,13.4,18.6,3.0,21.6,4.0990069364738755,1.1026537749434273,0.8090474119182254,0.07673026753286613,0.8857776794510915,6.087438390868394,67.33549768031637,18.11359235433888,14.550909965344756,147.42,4.8,0.0,87.84,4.158533145275035,0.09994170067460648,0.0,1.439622394126131,1.439622394126131,5.698097240075772,72.9810842122402,1.7539486685432113,25.26496711921658,44020,573,328.0,14.44,India,33,Tamil Nadu,Erode,2017,THENGUMARAHADA,11.57277778,76.91916667,2022-01-17
7096,62.56,11.38,55.2,6.4,61.6,3.1219122710714107,0.936432832750463,2.401043932144411,0.16369123740344776,2.5647351695478586,6.623080273369732,47.13686294312457,14.138932250537541,38.724204806337895,72.34,24.36,0.0,255.04,2.0406205923836387,0.5072041309236279,0.0,4.179887242690442,4.179887242690442,6.727711965997709,30.331568930077076,7.5390286249927225,62.1294024449302,44131,573,358.0,15.16,India,33,Tamil Nadu,Erode,2017,SAVANDAPUR,11.52138889,77.51,2022-03-17
7097,68.82,15.18,20.0,4.2,24.2,3.4343031089375713,1.249125694301584,0.8699434536755112,0.1074223745460126,0.9773658282215237,5.660794631460679,60.66821590472366,22.066260580438453,17.265523514837877,137.08,6.24,0.0,88.28,3.866854724964739,0.12992421087698844,0.0,1.4468336174118264,1.4468336174118264,5.443612553253553,71.03471613999396,2.386727740190381,26.578556119815673,44132,573,324.0,14.3,India,33,Tamil Nadu,Erode,2017,THENGUMARAHADA,11.57277778,76.91916667,2022-03-17
7114,53.18,17.08,55.0,8.8,63.8,2.6538250411697186,1.4054721250771445,2.3923444976076556,0.22507545142974067,2.617419949037396,6.6767171152842595,39.74745365644764,21.05034706142866,39.2021992821237,99.0,19.86,0.0,205.98,2.792665726375176,0.4135087865411843,0.0,3.3758358463353875,3.3758358463353875,6.582010359251748,42.42876528521067,6.282408625503781,51.28882608928554,44171,573,362.0,14.1,India,33,Tamil Nadu,Erode,2017,SAVANDAPUR,11.52138889,77.51,2022-05-17
7115,53.18,41.74,26.2,3.2,29.4,2.6538250411697186,3.4346842213536313,1.1396259243149196,0.08184561870172388,1.2214715430166434,7.309980805539993,36.30413145761576,46.98622763483315,16.70964090755109,194.18,3.28,0.0,88.28,5.477574047954866,0.0682934954609811,0.0,1.4468336174118264,1.4468336174118264,6.992701160827673,78.33273468970218,0.9766396974541625,20.690625612843657,44172,573,422.0,14.32,India,33,Tamil Nadu,Erode,2017,THENGUMARAHADA,11.57277778,76.91916667,2022-05-17
7180,28.86,13.62,53.5,4.4,57.9,1.440191626328659,1.1207570458753342,2.3270987385819923,0.11253772571487033,2.439636464296863,5.000585136500856,28.80046208625154,22.412518041030303,48.787019872718155,90.86,12.49,0.0,125.94,2.5630465444287727,0.2600566336303823,0.0,2.0640487740920412,2.0640487740920412,4.887151952151196,52.444584689055695,5.321230773598356,42.234184537345946,44376,574,266.0,7.65,India,33,Tamil Nadu,Kanchipuram,2017,Chengalpet,12.65,79.94722222,2022-01-17
7237,31.59,21.07,63.5,5.6,69.1,1.5764259693597484,1.7337996297058218,2.762070465419748,0.14322983272801676,2.9053002981477647,6.215525897213335,25.362712591488393,27.894656998905795,46.74263040960581,87.29,29.87,0.0,185.44,2.462341325811001,0.62192887482302,0.0,3.039202832044054,3.039202832044054,6.123473032678075,40.21151579619363,10.15647283010932,49.632011373697054,44800,576,336.0,8.18,India,33,Tamil Nadu,Karur,2017,MUSIRI,10.935,78.435,2022-02-17
7241,36.33,22.99,59.5,5.6,65.1,1.812964718798343,1.891791812384283,2.5880817746846456,0.14322983272801676,2.731311607412662,6.436068138595289,28.168824191380203,29.393595152290885,42.43758065632891,81.47,27.04,0.0,200.08,2.2981664315937937,0.5630049138002832,0.0,3.279139897731743,3.279139897731743,6.14031124312582,37.42752346905263,9.168996350642265,53.403480180305095,44820,576,338.0,7.63,India,33,Tamil Nadu,Karur,2017,MUSIRI,10.935,78.435,2022-01-17
7282,93.85,29.4,159.0,20.0,179.0,4.6833674335046656,2.419255297263937,6.916050456720313,0.5115351168857742,7.427585573606088,14.53020830437469,32.23193594612555,16.649832174364345,51.1182318795101,215.13,29.39,0.0,348.22,6.0685472496473905,0.6119347047555593,0.0,5.707027664874787,5.707027664874787,12.387509619277736,48.98924348929161,4.939933235678397,46.070823275029994,44968,577,780.0,7.92,India,33,Tamil Nadu,Krishnagiri,2017,GUMMANUR,12.555,78.13833333,2022-04-17
7283,59.8,34.8705,184.069,25.54533333,209.61433333,2.984180847347672,2.8694095865048346,8.006481078729882,0.6533667535423806,8.659847832272263,14.51343826612477,20.561501641640135,19.77070859358122,59.66778976477865,204.5983333,57.968,0.0,488.1016667,5.771462152327222,1.2069626051469977,0.0,7.999568419758752,7.999568419758752,14.977993177232971,38.532946864337134,8.05823978463029,53.408813351032585,44969,577,800.6666667,7.54,India,33,Tamil Nadu,Krishnagiri,2017,SINGASADANAPALLI,12.86694444,77.84083333,2022-04-17
7289,62.0,39.366,115.5213333,20.20166667,135.72299997,3.093966764808623,3.239333470479325,5.024851383210091,0.516693096066295,5.541544479276386,11.874844714564334,26.05479767675543,27.27895436397856,46.666247959266,144.9583333,28.784,0.0,398.0656667,4.089092617771509,0.5993170650453902,0.0,6.523955465779468,6.523955465779468,11.212365148596367,36.469492061480054,5.345144018257525,58.18536392026241,44987,577,647.3333333,7.58,India,33,Tamil Nadu,Krishnagiri,2017,SINGASADANAPALLI,12.86694444,77.84083333,2022-08-17
7296,76.64333333,44.34333333,132.6666667,20.23333333,152.90000003,3.824708484954339,3.6489062604402385,5.770624910830796,0.5175030264975191,6.288127937328316,13.761742682722893,27.792326692432997,26.51485603651955,45.69281727104745,169.3333333,21.6,0.0,532.0,4.77668077009873,0.4497376530357292,0.0,8.719024518159172,8.719024518159172,13.945442941293631,34.2526285483165,3.2249793350343725,62.52239211664913,45005,577,758.0,7.633333333,India,33,Tamil Nadu,Krishnagiri,2017,SINGASADANAPALLI,12.86694444,77.84083333,2022-12-17
7302,108.99,22.03,148.0,19.1,167.1,5.438894156395029,1.8127957210450525,6.437581557198783,0.4885160366259144,6.926097593824697,14.177787471264779,38.362079890239976,12.786167973805405,48.85175213595462,203.67,30.85,0.0,346.48,5.74527503526093,0.6423336387107521,0.0,5.678510554608628,5.678510554608628,12.066119228580309,47.61493672010494,5.323448463771965,47.06161481612309,45022,577,730.0,8.08,India,33,Tamil Nadu,Krishnagiri,2017,GUMMANUR,12.555,78.13833333,2022-02-17
7303,83.8,20.412,172.0706667,24.76333333,196.83400003,4.181845401467139,1.6796543921003908,7.484587503262289,0.6333657304721468,8.117953233734436,13.979453027301965,29.914227640380254,12.01516532027408,58.07060703934567,180.8133333,36.64,0.0,488.5286667,5.100517159379407,0.7628883151494962,0.0,8.006566584174642,8.006566584174642,13.869972058703546,36.77380990957932,5.500287325170033,57.725902765250645,45023,577,692.0,7.603333333,India,33,Tamil Nadu,Krishnagiri,2017,SINGASADANAPALLI,12.86694444,77.84083333,2022-02-17
7310,112.15,10.54,141.0,20.1,161.1,5.59658665602076,0.867311252828636,6.133101348412354,0.5140927924702031,6.647194140882557,13.111092049731953,42.68589248547895,6.615095443909782,50.69901207061127,195.91,29.27,0.0,297.68,5.526375176304654,0.6094361622386941,0.0,4.878720335649666,4.878720335649666,11.014531674193014,50.1734920718683,5.5330192900221045,44.2934886381096,45042,577,694.0,7.42,India,33,Tamil Nadu,Krishnagiri,2017,GUMMANUR,12.555,78.13833333,2022-01-17
7311,72.6,44.793,120.1213333,22.0133,142.13463330000002,3.622935276211387,3.6859082493314133,5.22493837755546,0.5630287994270807,5.787967176982541,13.09681070252534,27.66272918270712,28.143555962221342,44.19371485507154,182.7066667,31.8512,0.0,500.7693333,5.153925717912553,0.6631798117764637,0.0,8.207180629670907,8.207180629670907,14.024286159359923,36.75000395277004,4.728795492623717,58.521200554606246,45043,577,634.0,7.56,India,33,Tamil Nadu,Krishnagiri,2017,SINGASADANAPALLI,12.86694444,77.84083333,2022-01-17
7319,82.83333333,44.5685,129.509,25.07516667,154.58416667,4.133606134537652,3.667434684221354,5.633275337103088,0.641341415673436,6.274616752776524,14.07565757153553,29.367055240792645,26.05515703676833,44.57778772243902,167.7966667,29.15733333,0.0,510.1226667,4.733333334273625,0.607090308361789,0.0,8.360473756063984,8.360473756063984,13.700897398699396,34.547615360749674,4.431025871483565,61.02135876776678,45063,577,791.3333333,7.533333333,India,33,Tamil Nadu,Krishnagiri,2017,SINGASADANAPALLI,12.86694444,77.84083333,2022-07-17
7325,55.39666667,39.43116667,155.7406667,23.17326667,178.91393337,2.7644426702929286,3.2446958790372356,6.774278673336233,0.5926969837331834,7.366975657069416,13.37611420639958,20.6670085769029,24.25738767604769,55.07560374704941,178.21,39.78666667,0.0,496.845,5.027080394922426,0.8284056523278088,0.0,8.142864166775928,8.142864166775928,13.998350214026162,35.91194903728982,5.917880604942698,58.17017035776748,45081,577,700.0,7.5,India,33,Tamil Nadu,Krishnagiri,2017,SINGASADANAPALLI,12.86694444,77.84083333,2022-06-17
7331,101.67,18.02,156.0,20.1,176.1,5.073606467388592,1.4828224645134747,6.785558938668987,0.5140927924702031,7.29965173113919,13.856080663041256,36.616461687622646,10.701600983520917,52.68193732885644,209.42,30.96,0.0,328.6,5.907475317348378,0.6446239693512118,0.0,5.38547266290809,5.38547266290809,11.93757194960768,49.48640596501303,5.399958819702837,45.11363521528413,45098,577,783.0,7.72,India,33,Tamil Nadu,Krishnagiri,2017,GUMMANUR,12.555,78.13833333,2022-03-17
7332,66.93333333,38.313,154.744,22.96473333,177.70873333,3.3401533674335044,3.152684632791607,6.730926489778165,0.5873633774106093,7.318289867188774,13.811127867413886,24.18450831459099,22.827133765303,52.98835792010601,186.4933333,26.336,0.0,483.7503333,5.260742829337094,0.5483467977013409,0.0,7.928253790808968,7.928253790808968,13.737343417847402,38.29519776365491,3.991650940231536,57.71315129611356,45099,577,686.0,7.536666667,India,33,Tamil Nadu,Krishnagiri,2017,SINGASADANAPALLI,12.86694444,77.84083333,2022-03-17
7340,87.59,37.94,159.5,23.4,182.9,4.3709765956385045,3.1219913598025095,6.937799043062202,0.5984960867563558,7.536295129818558,15.029263085259572,29.08310654249894,20.77275074693783,50.14414271056323,226.55,25.76,0.0,377.65,6.390691114245416,0.5363537936203882,0.0,6.189360167824833,6.189360167824833,13.116405075690636,48.72288616710717,4.089182901300011,47.187930931592824,45118,577,816.0,7.44,India,33,Tamil Nadu,Krishnagiri,2017,GUMMANUR,12.555,78.13833333,2022-05-17
7341,61.4,46.3725,149.408,24.42446667,173.83246666999997,3.0640251509556364,3.8158815058629916,6.498825576337538,0.6246986206455574,7.123524196983095,14.003430853801724,21.88053187068653,27.249618652039377,50.869849477274094,177.9733333,65.968,0.0,525.6776667,5.020404324400564,1.373532106271342,0.0,8.615406888357153,8.615406888357153,15.00934331902906,33.44852747845153,9.151180548518457,57.40029197303,45119,577,798.0,7.416666667,India,33,Tamil Nadu,Krishnagiri,2017,SINGASADANAPALLI,12.86694444,77.84083333,2022-05-17
7348,69.33333333,39.13333333,133.6666667,21.93333333,155.60000003000002,3.459919822845451,3.2201878897346226,5.814122083514572,0.5609835114328099,6.3751055949473825,13.055213307527456,26.5022082852565,24.66591555327485,48.83187616146865,174.0,25.06666667,0.0,491.0,4.908321579689703,0.5219177702590155,0.0,8.047069621082995,8.047069621082995,13.477308971031714,36.41915155495587,3.872566633152298,59.70828181189183,45137,577,708.0,7.533333333,India,33,Tamil Nadu,Krishnagiri,2017,SINGASADANAPALLI,12.86694444,77.84083333,2022-11-17
7355,58.33333333,20.1,65.0,15.1,80.1,2.9109902355406954,1.653980662415141,2.8273162244454113,0.3862090132487595,3.2135252376941708,7.778496135650007,37.42356086286645,21.263501756267527,41.31293738086602,87.66666667,18.7,0.0,289.0,2.472966619746121,0.3893562088781544,0.0,4.73646256719549,4.73646256719549,7.598785395819766,32.54423557094462,5.123926898795517,62.33183753025986,45155,577,438.6666667,7.5,India,33,Tamil Nadu,Krishnagiri,2017,SINGASADANAPALLI,12.86694444,77.84083333,2022-10-17
7362,59.26666667,27.25,65.33333333,16.03333333,81.36666666,2.9575660796446925,2.2423369677021188,2.8418152818616793,0.4100806519515065,3.2518959338131856,8.451798981159998,34.99333202596793,26.530883811843346,38.47578416218872,110.5866667,19.53333333,0.0,275.0,3.1195110493653027,0.406707198509203,0.0,4.507014553559722,4.507014553559722,8.033232801434227,38.832573715632336,5.0628085673876,56.10461771698008,45173,577,479.3333333,7.366666667,India,33,Tamil Nadu,Krishnagiri,2017,SINGASADANAPALLI,12.86694444,77.84083333,2022-09-17
